model,size,quant,domain,success_rate_mean,success_rate_std,mean_reward_mean,mean_reward_std,overall_failure_rate_mean,overall_failure_rate_std,agent_failure_rate_mean,agent_failure_rate_std,avg_tool_calls_mean,avg_tool_calls_std,avg_turns_mean,avg_turns_std,interaction_failure_rate_mean,interaction_failure_rate_std,timeout_rate_mean,timeout_rate_std,tool_format_rate_mean,tool_format_rate_std,crash_rate_mean,crash_rate_std,energy_mean,energy_std,cpu_mean,cpu_std,ram_mean,ram_std,gpu_util_mean,gpu_util_std,gpu_mem_mean,gpu_mem_std,gpu_power_mean,gpu_power_std,total_tasks,successes,failures,interaction_failures,timeout_failures,tool_format_failures
Ministral3,3B,4-bit,dbbench,0.06,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1498666.6339580007,0.0,6.08757559098418,0.0,613.8148788611531,0.0,18.59226681326736,0.0,7796.043965892431,0.0,98.55469859813093,0.0,300,18,282,0.0,0.0,0.0
Ministral3,3B,4-bit,alfworld,0.0091743119266055,0.0,1.0,0.0,0,0,0.9908256880733946,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,164724.0256849999,0.0,4.523623511904762,0.0,150.0737551734561,0.0,10.07998511904762,0.0,7877.177478608631,0.0,78.80740401785714,0.0,109,1,108,,,
Ministral3,3B,4-bit,webshop,0.8,0.0,0.5877604166666667,0.0,0,0,0.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,342311.69141899963,0.0,4.786520319303338,0.0,152.05348415956095,0.0,13.698657474600871,0.0,7850.815039912917,0.0,88.75929263425255,0.0,200,160,40,,,
Ministral3,3B,bf16,os,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,224190.1389129995,0.0,4.116889588250723,0.0,589.6251884998688,0.0,16.706005769735118,0.0,10125.602052189875,0.0,90.6900781536845,0.0,144,0,144,0.0,0.0,0.0
Ministral3,3B,bf16,dbbench,0.1133333333333333,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1724049.8628109917,0.0,5.91395090413176,0.0,614.1595333572204,0.0,33.049954540862714,0.0,12396.138060031317,0.0,136.3637694211528,0.0,300,34,266,0.0,0.0,0.0
Ministral3,3B,bf16,alfworld,0.036697247706422,0.0,1.0,0.0,0,0,0.963302752293578,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,227087.1511790001,0.0,5.026399739583334,0.0,150.36345799763998,0.0,22.375,0.0,12390.544921875,0.0,110.96738671875,0.0,109,4,105,,,
Ministral3,3B,bf16,webshop,0.515,0.0,0.6111974110032362,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1043818.7093510004,0.0,6.188851612903226,0.0,152.3255866935484,0.0,33.96154838709678,0.0,12398.06144623656,0.0,139.65046933333335,0.0,200,103,97,0.0,0.0,0.0
Ministral3,3B,8-bit,os,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,186374.75861300016,0.0,3.639232531500566,0.0,588.9093497190006,0.0,9.354524627720505,0.0,6447.988921105384,0.0,73.71223396334489,0.0,144,0,144,0.0,0.0,0.0
Ministral3,3B,8-bit,dbbench,0.11,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1069826.3911709993,0.0,5.501354995724603,0.0,617.7483776845031,0.0,22.071499046240877,0.0,9246.666208971914,0.0,101.50166894691829,0.0,300,33,267,0.0,0.0,0.0
Ministral3,3B,8-bit,alfworld,0.0275229357798165,0.0,1.0,0.0,0,0,0.9724770642201837,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,193035.16931299985,0.0,4.865678776290631,0.0,150.2997206620459,0.0,15.69949012109624,0.0,9276.195307520711,0.0,86.39437476099427,0.0,109,3,106,,,
Ministral3,3B,8-bit,webshop,0.565,0.0,0.5884513274336284,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,712344.8213979993,0.0,5.760400400400401,0.0,152.53770332832832,0.0,23.223423423423423,0.0,9263.507663913912,0.0,105.27296936936936,0.0,200,113,87,0.0,0.0,0.0
Qwen3,8B,4-bit,dbbench,0.2966666666666667,0.0,1.0,0.0,0,0,0.7033333333333334,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,453909.58616699954,0.0,2.6010755992624683,0.0,613.4385143765365,0.0,18.220497848801475,0.0,10495.192292178855,0.0,110.09320851259974,0.0,300,89,211,,,
Qwen3,8B,4-bit,alfworld,0.0091743119266055,0.0,1.0,0.0,0,0,0.9908256880733946,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,185346.74449199985,0.0,4.008999581414818,0.0,149.82635418846797,0.0,19.700293009627455,0.0,11226.03539660946,0.0,114.54881833403095,0.0,109,1,108,,,
Qwen3,8B,4-bit,webshop,0.15,0.0,0.6186111111111111,0.0,0,0,0.85,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,620020.5502489993,0.0,5.680621661000485,0.0,150.71012614841348,0.0,36.92180670228266,0.0,10516.08494212401,0.0,164.1458667638012,0.0,200,30,170,,,
Qwen3,8B,bf16,os,0.2847222222222222,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1155562.6294960007,0.0,6.162770053475906,0.0,617.3473583723262,0.0,69.23818181818181,0.0,20517.266343582887,0.0,209.8580677005349,0.0,144,41,103,0.0,0.0,0.0
Qwen3,8B,bf16,dbbench,0.3066666666666666,0.0,1.0,0.0,0,0,0.6933333333333334,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,743166.6223639984,0.0,4.099852052767791,0.0,612.9548996925472,0.0,41.49056836395019,0.0,20483.804786709406,0.0,147.91056491184773,0.0,300,92,208,,,
Qwen3,8B,bf16,alfworld,0.0275229357798165,0.0,1.0,0.0,0,0,0.9724770642201837,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,268403.72782699985,0.0,4.701382488479263,0.0,149.38443675779865,0.0,39.23927685218008,0.0,20498.674317617864,0.0,146.69475895072668,0.0,109,3,106,,,
Qwen3,8B,bf16,webshop,0.245,0.0,0.5913945578231293,0.0,0,0,0.755,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1041140.3961229996,0.0,6.201271688759564,0.0,151.50954776915617,0.0,57.51072313826921,0.0,20497.95176608471,0.0,185.67096389697167,0.0,200,49,151,,,
Qwen3,8B,8-bit,dbbench,0.3033333333333333,0.0,1.0,0.0,0,0,0.6966666666666667,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,538576.711737,0.0,3.542578295702844,0.0,608.387041947378,0.0,28.12367079388201,0.0,13734.103341223596,0.0,124.46449526584122,0.0,300,91,209,,,
Qwen3,8B,8-bit,alfworld,0.0275229357798165,0.0,1.0,0.0,0,0,0.9724770642201837,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,200940.08360699992,0.0,4.393473101265824,0.0,149.86725857891614,0.0,27.97587025316456,0.0,13703.46894778481,0.0,126.66983544303795,0.0,109,3,106,,,
Qwen3,8B,8-bit,webshop,0.175,0.0,0.6114285714285714,0.0,0,0,0.825,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,747078.9593730005,0.0,6.029373027850185,0.0,151.86188788328303,0.0,44.05240773768693,0.0,14337.94239607628,0.0,165.8132749348333,0.0,200,35,165,,,
Qwen3,4B,4-bit,dbbench,0.4633333333333333,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3588875.564713006,0.0,7.891491104868902,0.0,610.8911516853933,0.0,68.38697721598002,0.0,8406.053207416511,0.0,240.5218418383276,0.0,300,139,161,0.0,0.0,0.0
Qwen3,4B,4-bit,alfworld,0.1743119266055046,0.0,1.0,0.0,0,0,0.8256880733944955,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2164859.47954701,0.0,8.218449694717282,0.0,151.8644792046887,0.0,70.3459649588532,0.0,8412.150982213963,0.0,246.4972882267056,0.0,109,19,90,,,
Qwen3,4B,4-bit,webshop,0.7,0.0,0.6387142857142857,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4262993.948424015,0.0,8.188871196036802,0.0,153.93802940330858,0.0,73.34271054493985,0.0,8402.851590145081,0.0,260.30652009908,0.0,200,140,60,0.0,0.0,0.0
Qwen3,4B,bf16,dbbench,0.47,0.0,1.0,0.0,0,0,0.53,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6318581.930142023,0.0,7.276747149716731,0.0,613.5040575468505,0.0,82.84086202580616,0.0,13777.09853531848,0.0,247.63680841089692,0.0,300,141,159,,,
Qwen3,4B,bf16,alfworld,0.1559633027522936,0.0,1.0,0.0,0,0,0.8440366972477065,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4524038.917101984,0.0,7.747859337211582,0.0,152.83216950964933,0.0,84.86561213151187,0.0,13715.202337571083,0.0,254.6721789005817,0.0,109,17,92,,,
Qwen3,4B,bf16,webshop,0.785,0.0,0.6245753715498938,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5986438.326719041,0.0,7.464860604866516,0.0,154.7675481094843,0.0,84.48948379470004,0.0,13696.839827972612,0.0,254.6181948576495,0.0,200,157,43,0.0,0.0,0.0
Qwen3,4B,8-bit,dbbench,0.47,0.0,1.0,0.0,0,0,0.53,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4619168.807160982,0.0,7.869643339232609,0.0,612.692385595397,0.0,76.17755046944836,0.0,10096.449389942109,0.0,237.33789462159055,0.0,300,141,159,,,
Qwen3,4B,8-bit,alfworld,0.1376146788990825,0.0,1.0,0.0,0,0,0.8623853211009175,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2812280.8665059963,0.0,8.092612748803225,0.0,152.5506178744646,0.0,77.30259511211892,0.0,10128.736296926178,0.0,242.49736885865457,0.0,109,15,94,,,
Qwen3,4B,8-bit,webshop,0.78,0.0,0.6212820512820513,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3824921.522205005,0.0,7.658713562640854,0.0,152.99110237443196,0.0,76.79543355377398,0.0,10096.33873582222,0.0,242.99196231573504,0.0,200,156,44,0.0,0.0,0.0
